"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:1901988","negative regulation of cell cycle phase transition","5/30","272/18903",6.31069102319887e-05,0.00221683954918748,0.00153582084545613,"BUB1/FAM107A/TRIP13/BIRC5/CDC45",5
"GO:1902100","negative regulation of metaphase/anaphase transition of cell cycle","3/30","50/18903",6.72269549842005e-05,0.00221683954918748,0.00153582084545613,"BUB1/TRIP13/BIRC5",3
"GO:0033046","negative regulation of sister chromatid segregation","3/30","51/18903",7.13522163445471e-05,0.00221683954918748,0.00153582084545613,"BUB1/TRIP13/BIRC5",3
"GO:0033048","negative regulation of mitotic sister chromatid segregation","3/30","51/18903",7.13522163445471e-05,0.00221683954918748,0.00153582084545613,"BUB1/TRIP13/BIRC5",3
"GO:2000816","negative regulation of mitotic sister chromatid separation","3/30","51/18903",7.13522163445471e-05,0.00221683954918748,0.00153582084545613,"BUB1/TRIP13/BIRC5",3
"GO:0051985","negative regulation of chromosome segregation","3/30","53/18903",8.00923093752523e-05,0.00232784421764846,0.0016127245996443,"BUB1/TRIP13/BIRC5",3
"GO:1905819","negative regulation of chromosome separation","3/30","53/18903",8.00923093752523e-05,0.00232784421764846,0.0016127245996443,"BUB1/TRIP13/BIRC5",3
"GO:0033047","regulation of mitotic sister chromatid segregation","3/30","56/18903",9.44694397206267e-05,0.00257930197540257,0.0017869338996597,"BUB1/TRIP13/BIRC5",3
"GO:0045839","negative regulation of mitotic nuclear division","3/30","56/18903",9.44694397206267e-05,0.00257930197540257,0.0017869338996597,"BUB1/TRIP13/BIRC5",3
"GO:0010948","negative regulation of cell cycle process","5/30","318/18903",0.000131700598992576,0.003457898195763,0.00239562314397741,"BUB1/FAM107A/TRIP13/BIRC5/CDC45",5
"GO:0051784","negative regulation of nuclear division","3/30","63/18903",0.00013432456920278,0.003457898195763,0.00239562314397741,"BUB1/TRIP13/BIRC5",3
"GO:0000075","cell cycle checkpoint signaling","4/30","186/18903",0.000203601477105139,0.00506076958378299,0.00350608839673265,"BUB1/TRIP13/BIRC5/CDC45",4
"GO:0000910","cytokinesis","4/30","187/18903",0.000207822946281877,0.00506076958378299,0.00350608839673265,"KIF20A/ANLN/CEP55/BIRC5",4
"GO:0090307","mitotic spindle assembly","3/30","74/18903",0.000216705169678594,0.00513819362843192,0.00355972757948493,"BIRC5/TPX2/MYBL2",3
"GO:1901991","negative regulation of mitotic cell cycle phase transition","4/30","194/18903",0.000239164927475616,0.0055253230680905,0.00382792987835466,"BUB1/FAM107A/TRIP13/BIRC5",4
"GO:0000070","mitotic sister chromatid segregation","4/30","204/18903",0.00028966656111439,0.00652473928910164,0.00452032291423246,"BUB1/TRIP13/BIRC5/UBE2C",4
"GO:0007096","regulation of exit from mitosis","2/30","17/18903",0.000326277126025649,0.00717013879388073,0.00496745406247009,"ANLN/UBE2C",2
"GO:0061952","midbody abscission","2/30","18/18903",0.000366699713787866,0.00786658195530636,0.00544994812722317,"KIF20A/CEP55",2
"GO:0045786","negative regulation of cell cycle","5/30","405/18903",0.000403490960888416,0.00845454315722008,0.00585728616418191,"BUB1/FAM107A/TRIP13/BIRC5/CDC45",5
"GO:2001251","negative regulation of chromosome organization","3/30","97/18903",0.000480914028075569,0.00984780771127471,0.0068225363313113,"BUB1/TRIP13/BIRC5",3
"GO:0000819","sister chromatid segregation","4/30","239/18903",0.00052739388907771,0.0105595976457559,0.00731566260170952,"BUB1/TRIP13/BIRC5/UBE2C",4
"GO:0045930","negative regulation of mitotic cell cycle","4/30","246/18903",0.000587831186668954,0.0115138238954071,0.00797674813946658,"BUB1/FAM107A/TRIP13/BIRC5",4
"GO:0032963","collagen metabolic process","3/30","107/18903",0.000640528121440013,0.0120777450630899,0.00836743130137545,"COL5A1/COL1A1/MMP11",3
"GO:0033044","regulation of chromosome organization","4/30","252/18903",0.000643431479498686,0.0120777450630899,0.00836743130137545,"BUB1/TRIP13/BIRC5/UBE2C",4
"GO:1902410","mitotic cytokinetic process","2/30","24/18903",0.000657593493415596,0.0120916681136215,0.00837707715564874,"KIF20A/CEP55",2
"GO:0048843","negative regulation of axon extension involved in axon guidance","2/30","27/18903",0.000833816866672794,0.0150253799374438,0.0104095453039361,"SEMA6A/SEMA6D",2
"GO:0007088","regulation of mitotic nuclear division","3/30","118/18903",0.000851296943853895,0.0150395793414188,0.0104193826151777,"BUB1/TRIP13/BIRC5",3
"GO:0010458","exit from mitosis","2/30","29/18903",0.000962571941684905,0.0166784099895788,0.0115547603526143,"ANLN/UBE2C",2
"GO:0051225","spindle assembly","3/30","128/18903",0.00107721154859866,0.0183125963261773,0.0126869205227211,"BIRC5/TPX2/MYBL2",3
"GO:0007052","mitotic spindle organization","3/30","133/18903",0.00120308130771184,0.0200736344120068,0.0139069632645833,"BIRC5/TPX2/MYBL2",3
"GO:0048841","regulation of axon extension involved in axon guidance","2/30","33/18903",0.00124689170494689,0.0202911678991302,0.014057669915514,"SEMA6A/SEMA6D",2
"GO:0043588","skin development","4/30","302/18903",0.00126116026898035,0.0202911678991302,0.014057669915514,"COL5A2/SOSTDC1/COL5A1/COL1A1",4
"GO:0007162","negative regulation of cell adhesion","4/30","308/18903",0.00135596726460635,0.021433798340532,0.0148492814018756,"FAM107A/SEMA6A/ADAMDEC1/COL1A1",4
"GO:0007093","mitotic cell cycle checkpoint signaling","3/30","141/18903",0.00142315109905839,0.0218783638382869,0.0151572752568539,"BUB1/TRIP13/BIRC5",3
"GO:0030198","extracellular matrix organization","4/30","318/18903",0.00152492059855321,0.0218783638382869,0.0151572752568539,"COL5A2/COL5A1/COL1A1/MMP11",4
"GO:0051783","regulation of nuclear division","3/30","145/18903",0.00154206060497978,0.0218783638382869,0.0151572752568539,"BUB1/TRIP13/BIRC5",3
"GO:0043062","extracellular structure organization","4/30","319/18903",0.0015425875308185,0.0218783638382869,0.0151572752568539,"COL5A2/COL5A1/COL1A1/MMP11",4
"GO:0048846","axon extension involved in axon guidance","2/30","37/18903",0.00156659694995593,0.0218783638382869,0.0151572752568539,"SEMA6A/SEMA6D",2
"GO:1902284","neuron projection extension involved in neuron projection guidance","2/30","37/18903",0.00156659694995593,0.0218783638382869,0.0151572752568539,"SEMA6A/SEMA6D",2
"GO:0045229","external encapsulating structure organization","4/30","321/18903",0.00157835033239584,0.0218783638382869,0.0151572752568539,"COL5A2/COL5A1/COL1A1/MMP11",4
"GO:0098813","nuclear chromosome segregation","4/30","321/18903",0.00157835033239584,0.0218783638382869,0.0151572752568539,"BUB1/TRIP13/BIRC5/UBE2C",4
"GO:0070371","ERK1 and ERK2 cascade","4/30","340/18903",0.00194752627379952,0.0265866844347479,0.0184191878845792,"IQGAP3/SEMA6A/CD36/NDRG2",4
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","3/30","163/18903",0.0021538864218513,0.0289649502401198,0.0200668444329587,"BIRC5/TPX2/MYBL2",3
"GO:0071526","semaphorin-plexin signaling pathway","2/30","44/18903",0.00220993757739967,0.0292816729005456,0.0202862690928484,"SEMA6A/SEMA6D",2
"GO:0030517","negative regulation of axon extension","2/30","45/18903",0.00231044945650337,0.0301697820334716,0.0209015488589855,"SEMA6A/SEMA6D",2
"GO:0050919","negative chemotaxis","2/30","47/18903",0.00251786184751161,0.0322919145981187,0.0223717569445463,"SEMA6A/SEMA6D",2
"GO:0010639","negative regulation of organelle organization","4/30","366/18903",0.00254464587843111,0.0322919145981187,0.0223717569445463,"BUB1/TRIP13/BIRC5/TPX2",4
"GO:0035987","endodermal cell differentiation","2/30","49/18903",0.00273374875246827,0.0342098281385266,0.0237004826054632,"COL5A2/COL5A1",2
"GO:0032964","collagen biosynthetic process","2/30","50/18903",0.00284485382736344,0.0351125109377324,0.0243258589708222,"COL5A1/COL1A1",2
"GO:0007059","chromosome segregation","4/30","382/18903",0.00296906230207978,0.0359167914566045,0.0248830624846854,"BUB1/TRIP13/BIRC5/UBE2C",4
"GO:0008361","regulation of cell size","3/30","183/18903",0.00298974401692046,0.0359167914566045,0.0248830624846854,"IQGAP3/SEMA6A/SEMA6D",3
"GO:0140694","non-membrane-bounded organelle assembly","4/30","386/18903",0.00308231528077472,0.0365416587891846,0.0253159689958367,"ANLN/BIRC5/TPX2/MYBL2",4
"GO:0007051","spindle organization","3/30","195/18903",0.00357497380707823,0.0418318363659414,0.0289809906711879,"BIRC5/TPX2/MYBL2",3
"GO:0001706","endoderm formation","2/30","58/18903",0.00380871772433783,0.0439955726875433,0.0304800217345794,"COL5A2/COL5A1",2
"GO:0001755","neural crest cell migration","2/30","59/18903",0.00393848202551447,0.0449186367720068,0.0311195182029324,"SEMA6A/SEMA6D",2
"GO:0090497","mesenchymal cell migration","2/30","61/18903",0.00420412779419621,0.0473489892821348,0.0328032602889257,"SEMA6A/SEMA6D",2
"GO:0050771","negative regulation of axonogenesis","2/30","65/18903",0.00475971031921266,0.0529444320692667,0.0366797689316843,"SEMA6A/SEMA6D",2
"GO:0010812","negative regulation of cell-substrate adhesion","2/30","66/18903",0.00490362971821955,0.0538801265379977,0.037328015698385,"FAM107A/COL1A1",2
"GO:0010810","regulation of cell-substrate adhesion","3/30","222/18903",0.00513522878951322,0.0557450739680893,0.0386200465717354,"FAM107A/CD36/COL1A1",3
"GO:0050922","negative regulation of chemotaxis","2/30","69/18903",0.00534734442221121,0.0566818508754388,0.0392690432491795,"SEMA6A/SEMA6D",2
"GO:0061180","mammary gland epithelium development","2/30","69/18903",0.00534734442221121,0.0566818508754388,0.0392690432491795,"IQGAP3/SOSTDC1",2
"GO:0016055","Wnt signaling pathway","4/30","456/18903",0.005572255844676,0.058379099023873,0.0404448924833888,"SOSTDC1/CTHRC1/NDRG2/COL1A1",4
"GO:0198738","cell-cell signaling by wnt","4/30","458/18903",0.00565854504178935,0.0586017135937035,0.0405991192955969,"SOSTDC1/CTHRC1/NDRG2/COL1A1",4
"GO:0070192","chromosome organization involved in meiotic cell cycle","2/30","76/18903",0.0064516252357665,0.066055844743473,0.0457633225455686,"BUB1/TRIP13",2
"GO:0070373","negative regulation of ERK1 and ERK2 cascade","2/30","78/18903",0.0067846403778684,0.0686849548366228,0.0475847633835123,"SEMA6A/NDRG2",2
"GO:0071230","cellular response to amino acid stimulus","2/30","80/18903",0.0071253460544503,0.070587733267892,0.0489030034790116,"COL5A2/COL1A1",2
"GO:0000082","G1/S transition of mitotic cell cycle","3/30","250/18903",0.00712928271629098,0.070587733267892,0.0489030034790116,"IQGAP3/RRM2/FAM107A",3
"GO:0048762","mesenchymal cell differentiation","3/30","252/18903",0.00728694515818263,0.0713645389948103,0.0494411725263421,"SEMA6A/SEMA6D/COL1A1",3
"GO:0007492","endoderm development","2/30","83/18903",0.00765071768714636,0.0733329429374348,0.0508048778105016,"COL5A2/COL5A1",2
"GO:0014032","neural crest cell development","2/30","83/18903",0.00765071768714636,0.0733329429374348,0.0508048778105016,"SEMA6A/SEMA6D",2
"GO:0060828","regulation of canonical Wnt signaling pathway","3/30","260/18903",0.00793835373234776,0.0745047574254722,0.0516167079307261,"SOSTDC1/CTHRC1/COL1A1",3
"GO:0090068","positive regulation of cell cycle process","3/30","260/18903",0.00793835373234776,0.0745047574254722,0.0516167079307261,"RRM2/BIRC5/UBE2C",3
"GO:0048864","stem cell development","2/30","89/18903",0.00875238922733061,0.0804683948349478,0.0557483008787009,"SEMA6A/SEMA6D",2
"GO:0071229","cellular response to acid chemical","2/30","89/18903",0.00875238922733061,0.0804683948349478,0.0557483008787009,"COL5A2/COL1A1",2
"GO:0090596","sensory organ morphogenesis","3/30","272/18903",0.00897844741787896,0.0817129406415044,0.0566105190728572,"COL5A2/CTHRC1/COL5A1",3
"GO:0030516","regulation of axon extension","2/30","93/18903",0.00952404154824446,0.0858116143496826,0.0594500698748312,"SEMA6A/SEMA6D",2
"GO:0044843","cell cycle G1/S phase transition","3/30","280/18903",0.00971438848394235,0.0866443668686957,0.0600269987185426,"IQGAP3/RRM2/FAM107A",3
"GO:0051258","protein polymerization","3/30","281/18903",0.00980879624928631,0.0866443668686957,0.0600269987185426,"FAM107A/TPX2/UBE2C",3
"GO:0032465","regulation of cytokinesis","2/30","95/18903",0.00992088627786493,0.0867836751102554,0.0601235111167492,"KIF20A/BIRC5",2
"GO:0014033","neural crest cell differentiation","2/30","96/18903",0.0101220426062659,0.0876919268100538,0.0607527456023855,"SEMA6A/SEMA6D",2
"GO:1901992","positive regulation of mitotic cell cycle phase transition","2/30","100/18903",0.0109447573214554,0.0939164413964891,0.0650650736002314,"RRM2/UBE2C",2
"GO:0045132","meiotic chromosome segregation","2/30","101/18903",0.0111549291183646,0.094816897506099,0.0656889073206574,"BUB1/TRIP13",2
"GO:0061387","regulation of extent of cell growth","2/30","108/18903",0.0126758045092207,0.10664725085104,0.0738849462639951,"SEMA6A/SEMA6D",2
"GO:0060070","canonical Wnt signaling pathway","3/30","310/18903",0.0127834662507351,0.10664725085104,0.0738849462639951,"SOSTDC1/CTHRC1/COL1A1",3
"GO:0060485","mesenchyme development","3/30","313/18903",0.0131176145972221,0.108430924331166,0.0751206707499056,"SEMA6A/SEMA6D/COL1A1",3
"GO:0070372","regulation of ERK1 and ERK2 cascade","3/30","315/18903",0.0133431605938448,0.109292615409584,0.0757176481545453,"SEMA6A/CD36/NDRG2",3
"GO:1905954","positive regulation of lipid localization","2/30","113/18903",0.0138146174275142,0.110292929711041,0.0764106633782897,"CD36/ABCA8",2
"GO:0048640","negative regulation of developmental growth","2/30","115/18903",0.0142822000972551,0.110292929711041,0.0764106633782897,"SEMA6A/SEMA6D",2
"GO:0043200","response to amino acid","2/30","118/18903",0.014996351635113,0.110292929711041,0.0764106633782897,"COL5A2/COL1A1",2
"GO:0031398","positive regulation of protein ubiquitination","2/30","119/18903",0.0152377870328266,0.110292929711041,0.0764106633782897,"FAM107A/UBE2C",2
"GO:0090288","negative regulation of cellular response to growth factor stimulus","2/30","120/18903",0.0154809055523846,0.110292929711041,0.0764106633782897,"SEMA6A/SOSTDC1",2
"GO:0030301","cholesterol transport","2/30","121/18903",0.0157257016200415,0.110292929711041,0.0764106633782897,"CD36/ABCA8",2
"GO:0015911","long-chain fatty acid import across plasma membrane","1/30","10/18903",0.0157613581074603,0.110292929711041,0.0764106633782897,"CD36",1
"GO:0048263","determination of dorsal identity","1/30","10/18903",0.0157613581074603,0.110292929711041,0.0764106633782897,"SOSTDC1",1
"GO:0060346","bone trabecula formation","1/30","10/18903",0.0157613581074603,0.110292929711041,0.0764106633782897,"COL1A1",1
"GO:0070391","response to lipoteichoic acid","1/30","10/18903",0.0157613581074603,0.110292929711041,0.0764106633782897,"CD36",1
"GO:0071223","cellular response to lipoteichoic acid","1/30","10/18903",0.0157613581074603,0.110292929711041,0.0764106633782897,"CD36",1
"GO:1902412","regulation of mitotic cytokinesis","1/30","10/18903",0.0157613581074603,0.110292929711041,0.0764106633782897,"BIRC5",1
"GO:2000121","regulation of removal of superoxide radicals","1/30","10/18903",0.0157613581074603,0.110292929711041,0.0764106633782897,"CD36",1
"GO:0030111","regulation of Wnt signaling pathway","3/30","336/18903",0.0158465476026669,0.110292929711041,0.0764106633782897,"SOSTDC1/CTHRC1/COL1A1",3
"GO:0048675","axon extension","2/30","122/18903",0.0159721696744701,0.110292929711041,0.0764106633782897,"SEMA6A/SEMA6D",2
"GO:1901989","positive regulation of cell cycle phase transition","2/30","122/18903",0.0159721696744701,0.110292929711041,0.0764106633782897,"RRM2/UBE2C",2
"GO:0001952","regulation of cell-matrix adhesion","2/30","125/18903",0.0167215503308973,0.110292929711041,0.0764106633782897,"FAM107A/CD36",2
"GO:0001704","formation of primary germ layer","2/30","127/18903",0.0172293959680753,0.110292929711041,0.0764106633782897,"COL5A2/COL5A1",2
"GO:0006686","sphingomyelin biosynthetic process","1/30","11/18903",0.0173242205039441,0.110292929711041,0.0764106633782897,"ABCA8",1
"GO:0032060","bleb assembly","1/30","11/18903",0.0173242205039441,0.110292929711041,0.0764106633782897,"ANLN",1
"GO:0032493","response to bacterial lipoprotein","1/30","11/18903",0.0173242205039441,0.110292929711041,0.0764106633782897,"CD36",1
"GO:0048262","determination of dorsal/ventral asymmetry","1/30","11/18903",0.0173242205039441,0.110292929711041,0.0764106633782897,"SOSTDC1",1
"GO:0051256","mitotic spindle midzone assembly","1/30","11/18903",0.0173242205039441,0.110292929711041,0.0764106633782897,"BIRC5",1
"GO:0051987","positive regulation of attachment of spindle microtubules to kinetochore","1/30","11/18903",0.0173242205039441,0.110292929711041,0.0764106633782897,"BIRC5",1
"GO:0086016","AV node cell action potential","1/30","11/18903",0.0173242205039441,0.110292929711041,0.0764106633782897,"SCN4B",1
"GO:0086027","AV node cell to bundle of His cell signaling","1/30","11/18903",0.0173242205039441,0.110292929711041,0.0764106633782897,"SCN4B",1
"GO:1904668","positive regulation of ubiquitin protein ligase activity","1/30","11/18903",0.0173242205039441,0.110292929711041,0.0764106633782897,"UBE2C",1
"GO:0045931","positive regulation of mitotic cell cycle","2/30","129/18903",0.0177437971306619,0.110292929711041,0.0764106633782897,"RRM2/UBE2C",2
"GO:0001101","response to acid chemical","2/30","133/18903",0.0187920912213628,0.110292929711041,0.0764106633782897,"COL5A2/COL1A1",2
"GO:0000022","mitotic spindle elongation","1/30","12/18903",0.0188846838421236,0.110292929711041,0.0764106633782897,"BIRC5",1
"GO:0000727","double-strand break repair via break-induced replication","1/30","12/18903",0.0188846838421236,0.110292929711041,0.0764106633782897,"CDC45",1
"GO:0010454","negative regulation of cell fate commitment","1/30","12/18903",0.0188846838421236,0.110292929711041,0.0764106633782897,"SOSTDC1",1
"GO:0010992","ubiquitin recycling","1/30","12/18903",0.0188846838421236,0.110292929711041,0.0764106633782897,"UBE2C",1
"GO:0038063","collagen-activated tyrosine kinase receptor signaling pathway","1/30","12/18903",0.0188846838421236,0.110292929711041,0.0764106633782897,"COL1A1",1
"GO:0043589","skin morphogenesis","1/30","12/18903",0.0188846838421236,0.110292929711041,0.0764106633782897,"COL1A1",1
"GO:0070601","centromeric sister chromatid cohesion","1/30","12/18903",0.0188846838421236,0.110292929711041,0.0764106633782897,"BUB1",1
"GO:0086067","AV node cell to bundle of His cell communication","1/30","12/18903",0.0188846838421236,0.110292929711041,0.0764106633782897,"SCN4B",1
"GO:0090232","positive regulation of spindle checkpoint","1/30","12/18903",0.0188846838421236,0.110292929711041,0.0764106633782897,"BIRC5",1
"GO:0090267","positive regulation of mitotic cell cycle spindle assembly checkpoint","1/30","12/18903",0.0188846838421236,0.110292929711041,0.0764106633782897,"BIRC5",1
"GO:0140052","cellular response to oxidised low-density lipoprotein particle stimulus","1/30","12/18903",0.0188846838421236,0.110292929711041,0.0764106633782897,"CD36",1
"GO:1900227","positive regulation of NLRP3 inflammasome complex assembly","1/30","12/18903",0.0188846838421236,0.110292929711041,0.0764106633782897,"CD36",1
"GO:1900272","negative regulation of long-term synaptic potentiation","1/30","12/18903",0.0188846838421236,0.110292929711041,0.0764106633782897,"FAM107A",1
"GO:0045787","positive regulation of cell cycle","3/30","362/18903",0.0192912808964205,0.110292929711041,0.0764106633782897,"RRM2/BIRC5/UBE2C",3
"GO:0015918","sterol transport","2/30","135/18903",0.0193258972317935,0.110292929711041,0.0764106633782897,"CD36/ABCA8",2
"GO:0042476","odontogenesis","2/30","135/18903",0.0193258972317935,0.110292929711041,0.0764106633782897,"SOSTDC1/COL1A1",2
"GO:1903322","positive regulation of protein modification by small protein conjugation or removal","2/30","137/18903",0.0198660849308011,0.110292929711041,0.0764106633782897,"FAM107A/UBE2C",2
"GO:0032535","regulation of cellular component size","3/30","367/18903",0.0199978812726093,0.110292929711041,0.0764106633782897,"IQGAP3/SEMA6A/SEMA6D",3
"GO:0030879","mammary gland development","2/30","138/18903",0.0201385584764745,0.110292929711041,0.0764106633782897,"IQGAP3/SOSTDC1",2
"GO:0031589","cell-substrate adhesion","3/30","369/18903",0.0202845241061686,0.110292929711041,0.0764106633782897,"FAM107A/CD36/COL1A1",3
"GO:0007144","female meiosis I","1/30","13/18903",0.020442751677851,0.110292929711041,0.0764106633782897,"TRIP13",1
"GO:0032268","regulation of cellular protein metabolic process","1/30","13/18903",0.020442751677851,0.110292929711041,0.0764106633782897,"BIRC5",1
"GO:0033690","positive regulation of osteoblast proliferation","1/30","13/18903",0.020442751677851,0.110292929711041,0.0764106633782897,"CTHRC1",1
"GO:0060100","positive regulation of phagocytosis, engulfment","1/30","13/18903",0.020442751677851,0.110292929711041,0.0764106633782897,"CD36",1
"GO:0061430","bone trabecula morphogenesis","1/30","13/18903",0.020442751677851,0.110292929711041,0.0764106633782897,"COL1A1",1
"GO:0090177","establishment of planar polarity involved in neural tube closure","1/30","13/18903",0.020442751677851,0.110292929711041,0.0764106633782897,"CTHRC1",1
"GO:0090235","regulation of metaphase plate congression","1/30","13/18903",0.020442751677851,0.110292929711041,0.0764106633782897,"BIRC5",1
"GO:1905155","positive regulation of membrane invagination","1/30","13/18903",0.020442751677851,0.110292929711041,0.0764106633782897,"CD36",1
"GO:0090090","negative regulation of canonical Wnt signaling pathway","2/30","141/18903",0.0209654336891189,0.112439617582715,0.0778978833185936,"SOSTDC1/CTHRC1",2
"GO:0010977","negative regulation of neuron projection development","2/30","142/18903",0.0212441925193093,0.11326045834259,0.0784665597256332,"SEMA6A/SEMA6D",2
"GO:0051231","spindle elongation","1/30","14/18903",0.0219984275618994,0.115235949030647,0.0798351746891453,"BIRC5",1
"GO:0051255","spindle midzone assembly","1/30","14/18903",0.0219984275618994,0.115235949030647,0.0798351746891453,"BIRC5",1
"GO:1902969","mitotic DNA replication","1/30","14/18903",0.0219984275618994,0.115235949030647,0.0798351746891453,"CDC45",1
"GO:0001508","action potential","2/30","146/18903",0.022374755225926,0.115860083095168,0.0802675731940358,"CD36/SCN4B",2
"GO:0050768","negative regulation of neurogenesis","2/30","146/18903",0.022374755225926,0.115860083095168,0.0802675731940358,"SEMA6A/SEMA6D",2
"GO:0033599","regulation of mammary gland epithelial cell proliferation","1/30","15/18903",0.0235517150399632,0.11723809530943,0.0812222565786461,"IQGAP3",1
"GO:0042308","negative regulation of protein import into nucleus","1/30","15/18903",0.0235517150399632,0.11723809530943,0.0812222565786461,"CD36",1
"GO:0051290","protein heterotetramerization","1/30","15/18903",0.0235517150399632,0.11723809530943,0.0812222565786461,"RRM2",1
"GO:0060099","regulation of phagocytosis, engulfment","1/30","15/18903",0.0235517150399632,0.11723809530943,0.0812222565786461,"CD36",1
"GO:0060572","morphogenesis of an epithelial bud","1/30","15/18903",0.0235517150399632,0.11723809530943,0.0812222565786461,"SOSTDC1",1
"GO:0072148","epithelial cell fate commitment","1/30","15/18903",0.0235517150399632,0.11723809530943,0.0812222565786461,"SOSTDC1",1
"GO:1905153","regulation of membrane invagination","1/30","15/18903",0.0235517150399632,0.11723809530943,0.0812222565786461,"CD36",1
"GO:0051961","negative regulation of nervous system development","2/30","151/18903",0.0238225004052866,0.117934466292105,0.0817047006381431,"SEMA6A/SEMA6D",2
"GO:0070507","regulation of microtubule cytoskeleton organization","2/30","155/18903",0.0250079225928876,0.11841601311547,0.0820383150621811,"FAM107A/TPX2",2
"GO:0009263","deoxyribonucleotide biosynthetic process","1/30","16/18903",0.0251026176526691,0.11841601311547,0.0820383150621811,"RRM2",1
"GO:0009265","2'-deoxyribonucleotide biosynthetic process","1/30","16/18903",0.0251026176526691,0.11841601311547,0.0820383150621811,"RRM2",1
